gene1	gene2	connection_type	values
GCLC	DAB2	common_go_term	GO:0006351(IDA—IMP); GO:0006355(IDA—IMP); GO:0009889(IDA—IMP); GO:0009890(IDA—IMP); GO:0009892(IDA—IMP); GO:0010467(IDA—IMP); GO:0010468(IDA—IMP); GO:0010556(IDA—IMP); GO:0010558(IDA—IMP); GO:0010605(IDA—IMP); GO:0016070(IDA—IMP); GO:0019219(IDA—IMP); GO:0032774(IDA—IMP); GO:0034654(IDA—IMP); GO:0042981(IDA—IDA); GO:0043066(IDA—IDA); GO:0043069(IDA—IDA); GO:0045892(IDA—IMP); GO:0045934(IDA—IMP); GO:0051252(IDA—IMP); GO:0051253(IDA—IMP); GO:0060255(IDA—IMP); GO:0080090(IDA—IMP); GO:0090304(IDA—IMP); GO:0141187(IDA—IMP); GO:1902679(IDA—IMP); GO:2001141(IDA—IMP)
GCLC	BCL2L11	common_go_term	GO:0042981(IDA—IDA); GO:0042981(IDA—IMP)
GCLC	MERTK	common_go_term	GO:0042981(IDA—IMP); GO:0043066(IDA—IMP); GO:0043069(IDA—IMP)
GCLC	MAPK13	common_go_term	GO:0009889(IDA—IMP); GO:0010467(IDA—IMP); GO:0010468(IDA—IMP); GO:0010556(IDA—IMP); GO:0060255(IDA—IMP)
GCLC	MMP14	common_go_term	GO:0010467(IDA—IDA)
GCLC	BTG2	common_go_term	GO:0009889(IDA—IDA); GO:0009890(IDA—IDA); GO:0009892(IDA—IDA); GO:0010467(IDA—IDA); GO:0010468(IDA—IDA); GO:0010556(IDA—IDA); GO:0010558(IDA—IDA); GO:0010605(IDA—IDA); GO:0016070(IDA—IDA); GO:0019219(IDA—IDA); GO:0051252(IDA—IDA); GO:0060255(IDA—IDA); GO:0080090(IDA—IDA); GO:0090304(IDA—IDA)
GCLC	IER2	common_go_term	GO:0006351(IDA—IDA); GO:0006355(IDA—IDA); GO:0009889(IDA—IDA); GO:0010467(IDA—IDA); GO:0010468(IDA—IDA); GO:0010556(IDA—IDA); GO:0016070(IDA—IDA); GO:0019219(IDA—IDA); GO:0032774(IDA—IDA); GO:0034654(IDA—IDA); GO:0051252(IDA—IDA); GO:0060255(IDA—IDA); GO:0080090(IDA—IDA); GO:0090304(IDA—IDA); GO:0141187(IDA—IDA); GO:2001141(IDA—IDA)
GCLC	ZNF385A	common_go_term	GO:0042981(IDA—IMP); GO:0043066(IDA—IMP); GO:0043069(IDA—IMP)
GCLC	SIGLEC16	common_go_term	GO:0009889(IDA—IDA); GO:0010467(IDA—IDA); GO:0010468(IDA—IDA); GO:0010556(IDA—IDA); GO:0060255(IDA—IDA)
GCLC	NFIA	common_go_term	GO:0006351(IDA—IDA); GO:0006355(IDA—IDA); GO:0009889(IDA—IDA); GO:0010467(IDA—IDA); GO:0010468(IDA—IDA); GO:0010556(IDA—IDA); GO:0016070(IDA—IDA); GO:0019219(IDA—IDA); GO:0032774(IDA—IDA); GO:0034654(IDA—IDA); GO:0051252(IDA—IDA); GO:0060255(IDA—IDA); GO:0080090(IDA—IDA); GO:0090304(IDA—IDA); GO:0141187(IDA—IDA); GO:2001141(IDA—IDA)
GCLC	INHBB	common_go_term	GO:0009889(IDA—IDA); GO:0009890(IDA—IDA); GO:0009892(IDA—IDA); GO:0010467(IDA—IDA); GO:0010468(IDA—IDA); GO:0010556(IDA—IDA); GO:0010558(IDA—IDA); GO:0010605(IDA—IDA); GO:0060255(IDA—IDA); GO:0080090(IDA—IDA)
GCLC	STK17A	common_go_term	GO:0042981(IDA—IMP)
GCLC	GPER1	common_go_term	GO:0006351(IDA—IDA); GO:0006355(IDA—IDA); GO:0009889(IDA—IDA); GO:0009890(IDA—IMP); GO:0009892(IDA—IMP); GO:0010467(IDA—IMP); GO:0010468(IDA—IDA); GO:0010556(IDA—IMP); GO:0010558(IDA—IDA); GO:0010605(IDA—IMP); GO:0016070(IDA—IDA); GO:0019219(IDA—IMP); GO:0032774(IDA—IMP); GO:0034654(IDA—IMP); GO:0051252(IDA—IDA); GO:0060255(IDA—IDA); GO:0080090(IDA—IDA); GO:0090304(IDA—IDA); GO:0141187(IDA—IDA); GO:2001141(IDA—IDA); GO:0006351(IDA—IMP); GO:0006355(IDA—IDA); GO:0009889(IDA—IDA); GO:0009890(IDA—IDA); GO:0009892(IDA—IDA)
GCLC	FBP1	common_go_term	GO:0006351(IDA—IMP); GO:0006355(IDA—IMP); GO:0009889(IDA—IMP); GO:0009890(IDA—IMP); GO:0009892(IDA—IDA); GO:0010467(IDA—IMP); GO:0010468(IDA—IMP); GO:0010556(IDA—IMP); GO:0010558(IDA—IMP); GO:0010605(IDA—IMP); GO:0016070(IDA—IMP); GO:0019219(IDA—IMP); GO:0019752(IDA—IDA); GO:0032774(IDA—IMP); GO:0034654(IDA—IDA); GO:0043436(IDA—IMP); GO:0045892(IDA—IMP); GO:0045934(IDA—IMP); GO:0051252(IDA—IDA); GO:0051253(IDA—IMP); GO:0060255(IDA—IMP); GO:0080090(IDA—IDA); GO:0090304(IDA—IMP); GO:0141187(IDA—IMP); GO:1902679(IDA—IMP); GO:2001141(IDA—IMP); GO:0006351(IDA—IDA); GO:0006355(IDA—IMP); GO:0009889(IDA—IMP); GO:0009890(IDA—IMP); GO:0009892(IDA—IMP); GO:0010467(IDA—IMP)
GCLC	PRDX3	common_go_term	GO:0006351(IDA—IDA); GO:0006355(IDA—IDA); GO:0009889(IDA—IDA); GO:0009892(IDA—IDA); GO:0010467(IDA—IDA); GO:0010468(IDA—IDA); GO:0010556(IDA—IDA); GO:0016070(IDA—IDA); GO:0019219(IDA—IDA); GO:0032774(IDA—IDA); GO:0034654(IDA—IDA); GO:0042981(IDA—IDA); GO:0043066(IDA—IMP); GO:0043069(IDA—IDA); GO:0051252(IDA—IMP); GO:0060255(IDA—IDA); GO:0080090(IDA—IMP); GO:0090304(IDA—IDA); GO:0141187(IDA—IDA); GO:2001141(IDA—IDA); GO:0006351(IDA—IDA); GO:0006355(IDA—IDA); GO:0009889(IDA—IDA)
GCLC	TBC1D16	common_go_term	GO:0060255(IDA—IDA)
GCLC	LGALS9	common_go_term	GO:0006351(IDA—IMP); GO:0006355(IDA—IMP); GO:0009889(IDA—IDA); GO:0009890(IDA—IMP); GO:0009892(IDA—IDA); GO:0010467(IDA—IMP); GO:0010468(IDA—IDA); GO:0010556(IDA—IMP); GO:0010558(IDA—IDA); GO:0010605(IDA—IMP); GO:0016070(IDA—IDA); GO:0019219(IDA—IMP); GO:0032774(IDA—IDA); GO:0034654(IDA—IMP); GO:0042981(IDA—IDA); GO:0051252(IDA—IMP); GO:0060255(IDA—IDA); GO:0080090(IDA—IMP); GO:0090304(IDA—IMP); GO:0141187(IDA—IMP); GO:2001141(IDA—IMP); GO:0006351(IDA—IMP); GO:0006355(IDA—IDA); GO:0009889(IDA—IMP); GO:0009890(IDA—IDA); GO:0009892(IDA—IMP); GO:0010467(IDA—IMP); GO:0010468(IDA—IMP); GO:0010556(IDA—IMP); GO:0010558(IDA—IMP)
GCLC	MECP2	common_go_term	GO:0006351(IDA—IDA); GO:0006355(IDA—IDA); GO:0009889(IDA—IDA); GO:0009890(IDA—IMP); GO:0009892(IDA—IDA); GO:0010467(IDA—IDA); GO:0010468(IDA—IDA); GO:0010556(IDA—IMP); GO:0010558(IDA—IDA); GO:0010605(IDA—IMP); GO:0016070(IDA—IDA); GO:0019219(IDA—IMP); GO:0032774(IDA—IDA); GO:0034654(IDA—IDA); GO:0045892(IDA—IDA); GO:0045934(IDA—IDA); GO:0051252(IDA—IDA); GO:0051253(IDA—IDA); GO:0060255(IDA—IDA); GO:0080090(IDA—IDA); GO:0090304(IDA—IDA); GO:0141187(IDA—IDA); GO:1902679(IDA—IDA); GO:2001141(IDA—IMP); GO:0006351(IDA—IDA); GO:0006355(IDA—IDA); GO:0009889(IDA—IDA); GO:0009890(IDA—IDA); GO:0009892(IDA—IDA)
GCLC	CRTAP	common_go_term	GO:0009892(IDA—IMP); GO:0010605(IDA—IMP); GO:0060255(IDA—IMP); GO:0080090(IDA—IMP)
GCLC	SMAD1	common_go_term	GO:0006351(IDA—IDA); GO:0006355(IDA—IDA); GO:0009889(IDA—IDA); GO:0010467(IDA—IDA); GO:0010468(IDA—IDA); GO:0010556(IDA—IDA); GO:0016070(IDA—IDA); GO:0019219(IDA—IDA); GO:0032774(IDA—IDA); GO:0034654(IDA—IDA); GO:0051252(IDA—IDA); GO:0060255(IDA—IDA); GO:0080090(IDA—IDA); GO:0090304(IDA—IDA); GO:0141187(IDA—IDA); GO:2001141(IDA—IDA)
GCLC	SOCS6	common_go_term	GO:0009892(IDA—IDA); GO:0010605(IDA—IDA); GO:0060255(IDA—IDA); GO:0080090(IDA—IDA)
GCLC	ZNF692	common_go_term	GO:0006351(IDA—IDA); GO:0006355(IDA—IDA); GO:0009889(IDA—IDA); GO:0009890(IDA—IMP); GO:0009892(IDA—IDA); GO:0010467(IDA—IDA); GO:0010468(IDA—IDA); GO:0010556(IDA—IDA); GO:0010558(IDA—IDA); GO:0010605(IDA—IDA); GO:0016070(IDA—IDA); GO:0019219(IDA—IDA); GO:0032774(IDA—IDA); GO:0034654(IDA—IDA); GO:0045892(IDA—IDA); GO:0045934(IDA—IDA); GO:0051252(IDA—IDA); GO:0051253(IDA—IDA); GO:0060255(IDA—IDA); GO:0080090(IDA—IDA); GO:0090304(IDA—IDA); GO:0141187(IDA—IMP); GO:1902679(IDA—IDA); GO:2001141(IDA—IDA); GO:0006351(IDA—IDA); GO:0006355(IDA—IDA)
GCLC	KLF11	common_go_term	GO:0006351(IDA—IDA); GO:0006355(IDA—IDA); GO:0009889(IDA—IDA); GO:0009890(IDA—IDA); GO:0009892(IDA—IDA); GO:0010467(IDA—IDA); GO:0010468(IDA—IDA); GO:0010556(IDA—IDA); GO:0010558(IDA—IDA); GO:0010605(IDA—IDA); GO:0016070(IDA—IDA); GO:0019219(IDA—IDA); GO:0032774(IDA—IDA); GO:0034654(IDA—IDA); GO:0042981(IDA—IDA); GO:0045892(IDA—IDA); GO:0045934(IDA—IDA); GO:0051252(IDA—IDA); GO:0051253(IDA—IDA); GO:0060255(IDA—IDA); GO:0080090(IDA—IDA); GO:0090304(IDA—IDA); GO:0141187(IDA—IDA); GO:1902679(IDA—IDA); GO:2001141(IDA—IDA)
GCLC	NAA20	common_go_term	GO:0010467(IDA—IDA)
GCLC	PLK3	common_go_term	GO:0006351(IDA—IDA); GO:0006355(IDA—IDA); GO:0009889(IDA—IDA); GO:0009890(IDA—IDA); GO:0009892(IDA—IDA); GO:0010467(IDA—IDA); GO:0010468(IDA—IDA); GO:0010556(IDA—IDA); GO:0010558(IDA—IDA); GO:0010605(IDA—IDA); GO:0016070(IDA—IDA); GO:0019219(IDA—IDA); GO:0032774(IDA—IDA); GO:0034654(IDA—IDA); GO:0042981(IDA—IDA); GO:0043066(IDA—IDA); GO:0043069(IDA—IDA); GO:0045892(IDA—IDA); GO:0045934(IDA—IDA); GO:0051252(IDA—IDA); GO:0051253(IDA—IDA); GO:0060255(IDA—IDA); GO:0080090(IDA—IDA); GO:0090304(IDA—IDA); GO:0141187(IDA—IDA); GO:1902679(IDA—IDA); GO:2001141(IDA—IDA)
GCLC	TMEM39A	common_go_term	GO:0009892(IDA—IMP)
GCLC	ZNF366	common_go_term	GO:0006351(IDA—IDA); GO:0006355(IDA—IDA); GO:0009889(IDA—IDA); GO:0009890(IDA—IDA); GO:0009892(IDA—IDA); GO:0010467(IDA—IDA); GO:0010468(IDA—IDA); GO:0010556(IDA—IDA); GO:0010558(IDA—IDA); GO:0010605(IDA—IDA); GO:0016070(IDA—IDA); GO:0019219(IDA—IDA); GO:0032774(IDA—IDA); GO:0034654(IDA—IDA); GO:0045892(IDA—IDA); GO:0045934(IDA—IDA); GO:0051252(IDA—IDA); GO:0051253(IDA—IDA); GO:0060255(IDA—IDA); GO:0080090(IDA—IDA); GO:0090304(IDA—IDA); GO:0141187(IDA—IDA); GO:1902679(IDA—IDA); GO:2001141(IDA—IDA)
GCLC	GP5	common_go_term	GO:0010467(IDA—IPI)
GCLC	NRIP1	common_go_term	GO:0006351(IDA—IDA); GO:0006355(IDA—IDA); GO:0009889(IDA—IDA); GO:0009890(IDA—IMP); GO:0009892(IDA—IDA); GO:0010467(IDA—IDA); GO:0010468(IDA—IDA); GO:0010556(IDA—IMP); GO:0010558(IDA—IDA); GO:0010605(IDA—IMP); GO:0016070(IDA—IDA); GO:0019219(IDA—IMP); GO:0032774(IDA—IDA); GO:0034654(IDA—IDA); GO:0045892(IDA—IDA); GO:0045934(IDA—IDA); GO:0051252(IDA—IDA); GO:0051253(IDA—IDA); GO:0060255(IDA—IDA); GO:0080090(IDA—IDA); GO:0090304(IDA—IDA); GO:0141187(IDA—IDA); GO:1902679(IDA—IDA); GO:2001141(IDA—IMP); GO:0006351(IDA—IDA); GO:0006355(IDA—IDA); GO:0009889(IDA—IDA); GO:0009890(IDA—IDA); GO:0009892(IDA—IDA)
GCLC	CSF1R	common_go_term	GO:0009889(IDA—IMP); GO:0010467(IDA—IMP); GO:0010468(IDA—IMP); GO:0010556(IDA—IMP); GO:0060255(IDA—IMP); GO:0080090(IDA—IMP)
GCLC	ANXA2	common_go_term	GO:0009889(IDA—IDA); GO:0009892(IDA—IDA); GO:0010467(IDA—IDA); GO:0010468(IDA—IDA); GO:0010556(IDA—IDA); GO:0010605(IDA—IDA); GO:0060255(IDA—IDA); GO:0080090(IDA—IDA)
GCLC	GAS6	common_go_term	GO:0006351(IDA—IDA); GO:0006355(IDA—IDA); GO:0009889(IDA—IDA); GO:0009890(IDA—IDA); GO:0009892(IDA—IDA); GO:0010467(IDA—IDA); GO:0010468(IDA—IDA); GO:0010556(IDA—IDA); GO:0010558(IDA—IDA); GO:0010605(IDA—IDA); GO:0016070(IDA—IDA); GO:0019219(IDA—IDA); GO:0032774(IDA—IDA); GO:0034654(IDA—IDA); GO:0042981(IDA—IDA); GO:0043066(IDA—IDA); GO:0043069(IDA—IDA); GO:0045892(IDA—IDA); GO:0045934(IDA—IDA); GO:0051252(IDA—IDA); GO:0051253(IDA—IDA); GO:0060255(IDA—IDA); GO:0080090(IDA—IDA); GO:0090304(IDA—IDA); GO:0141187(IDA—IDA); GO:1902679(IDA—IDA); GO:2001141(IDA—IDA)
GCLC	TSPYL2	common_go_term	GO:0009892(IDA—IDA); GO:0010605(IDA—IDA); GO:0019219(IDA—IDA); GO:0045934(IDA—IDA); GO:0060255(IDA—IDA); GO:0080090(IDA—IDA); GO:0090304(IDA—IDA)
GCLC	CYP4F2	common_go_term	GO:0019752(IDA—IDA); GO:0043436(IDA—IDA)
GCLC	LILRB4	common_go_term	GO:0006351(IDA—IDA); GO:0006355(IDA—IDA); GO:0009889(IDA—IDA); GO:0009890(IDA—IMP); GO:0009892(IDA—IDA); GO:0010467(IDA—IMP); GO:0010468(IDA—IDA); GO:0010556(IDA—IMP); GO:0010558(IDA—IDA); GO:0010605(IDA—IMP); GO:0016070(IDA—IDA); GO:0019219(IDA—IMP); GO:0032774(IDA—IDA); GO:0034654(IDA—IMP); GO:0045892(IDA—IDA); GO:0045934(IDA—IMP); GO:0051252(IDA—IDA); GO:0051253(IDA—IMP); GO:0060255(IDA—IDA); GO:0080090(IDA—IDA); GO:0090304(IDA—IDA); GO:0141187(IDA—IDA); GO:1902679(IDA—IDA); GO:2001141(IDA—IDA); GO:0006351(IDA—IDA); GO:0006355(IDA—IDA); GO:0009889(IDA—IDA); GO:0009890(IDA—IMP); GO:0009892(IDA—IDA); GO:0010467(IDA—IDA); GO:0010468(IDA—IDA); GO:0010556(IDA—IDA); GO:0010558(IDA—IDA)
GCLC	MITF	common_go_term	GO:0006351(IDA—IDA); GO:0006355(IDA—IMP); GO:0009889(IDA—IDA); GO:0009890(IDA—IMP); GO:0009892(IDA—IDA); GO:0010467(IDA—IMP); GO:0010468(IDA—IMP); GO:0010556(IDA—IMP); GO:0010558(IDA—IDA); GO:0010605(IDA—IMP); GO:0016070(IDA—IDA); GO:0019219(IDA—IMP); GO:0032774(IDA—IDA); GO:0034654(IDA—IMP); GO:0045892(IDA—IMP); GO:0045934(IDA—IMP); GO:0051252(IDA—IDA); GO:0051253(IDA—IMP); GO:0060255(IDA—IDA); GO:0080090(IDA—IMP); GO:0090304(IDA—IDA); GO:0141187(IDA—IMP); GO:1902679(IDA—IDA); GO:2001141(IDA—IMP); GO:0006351(IDA—IMP); GO:0006355(IDA—IMP); GO:0009889(IDA—IDA); GO:0009890(IDA—IMP); GO:0009892(IDA—IMP); GO:0010467(IDA—IDA); GO:0010468(IDA—IMP); GO:0010556(IDA—IDA); GO:0010558(IDA—IMP); GO:0010605(IDA—IDA); GO:0016070(IDA—IMP); GO:0019219(IDA—IDA); GO:0032774(IDA—IMP); GO:0034654(IDA—IMP); GO:0045892(IDA—IDA); GO:0045934(IDA—IMP)
GCLC	PLXNB2	common_go_term	GO:0009889(IDA—IMP); GO:0010467(IDA—IMP); GO:0010468(IDA—IMP); GO:0010556(IDA—IMP); GO:0060255(IDA—IMP); GO:0080090(IDA—IMP)
GCLC	TLR7	common_go_term	GO:0009889(IDA—IDA); GO:0010467(IDA—IMP); GO:0010468(IDA—IDA); GO:0010556(IDA—IMP); GO:0060255(IDA—IDA); GO:0009889(IDA—IMP); GO:0010467(IDA—IDA); GO:0010468(IDA—IMP); GO:0010556(IDA—IDA); GO:0060255(IDA—IMP)
GCLC	S100A10	common_go_term	GO:0009889(IDA—IDA); GO:0010467(IDA—IDA); GO:0010468(IDA—IDA); GO:0010556(IDA—IDA); GO:0060255(IDA—IDA); GO:0080090(IDA—IDA)
GCLC	GLMP	common_go_term	GO:0006351(IDA—IMP); GO:0006355(IDA—IMP); GO:0009889(IDA—IMP); GO:0010467(IDA—IMP); GO:0010468(IDA—IMP); GO:0010556(IDA—IMP); GO:0016070(IDA—IMP); GO:0019219(IDA—IMP); GO:0032774(IDA—IMP); GO:0034654(IDA—IMP); GO:0051252(IDA—IMP); GO:0060255(IDA—IMP); GO:0080090(IDA—IMP); GO:0090304(IDA—IMP); GO:0141187(IDA—IMP); GO:2001141(IDA—IMP)
GCLC	TGM2	common_go_term	GO:0010467(IDA—IDA); GO:0042981(IDA—IDA); GO:0010467(IDA—IMP)
GCLC	OPN3	common_go_term	GO:0009889(IDA—IMP); GO:0009890(IDA—IMP); GO:0009892(IDA—IMP); GO:0042981(IDA—IMP); GO:0043066(IDA—IMP); GO:0043069(IDA—IMP)
GCLC	MAFB	common_go_term	GO:0006351(IDA—IMP); GO:0006355(IDA—IMP); GO:0009889(IDA—IMP); GO:0010467(IDA—IMP); GO:0010468(IDA—IMP); GO:0010556(IDA—IMP); GO:0016070(IDA—IMP); GO:0019219(IDA—IMP); GO:0032774(IDA—IMP); GO:0034654(IDA—IMP); GO:0051252(IDA—IMP); GO:0060255(IDA—IMP); GO:0080090(IDA—IMP); GO:0090304(IDA—IMP); GO:0141187(IDA—IMP); GO:2001141(IDA—IMP)
GCLC	HACD2	common_go_term	GO:0019752(IDA—IDA); GO:0043436(IDA—IDA)
GCLC	SLC35F6	common_go_term	GO:0042981(IDA—IMP); GO:0043066(IDA—IMP); GO:0043069(IDA—IMP)
GCLC	ANG	common_go_term	GO:0006351(IDA—IDA); GO:0009889(IDA—IMP); GO:0009890(IDA—IDA); GO:0009892(IDA—IDA); GO:0010467(IDA—IDA); GO:0010468(IDA—IDA); GO:0010556(IDA—IMP); GO:0010558(IDA—IDA); GO:0010605(IDA—IDA); GO:0016070(IDA—IDA); GO:0032774(IDA—IDA); GO:0034654(IDA—IDA); GO:0060255(IDA—IMP); GO:0080090(IDA—IDA); GO:0090304(IDA—IMP); GO:0141187(IDA—IDA); GO:0006351(IDA—IMP); GO:0009889(IDA—IDA); GO:0009890(IDA—IDA); GO:0009892(IDA—IDA); GO:0010467(IDA—IMP); GO:0010468(IDA—IDA); GO:0010556(IDA—IMP)
GCLC	PHF1	common_go_term	GO:0006351(IDA—IDA); GO:0006355(IDA—IDA); GO:0009889(IDA—IDA); GO:0009890(IDA—IMP); GO:0009892(IDA—IMP); GO:0010467(IDA—IMP); GO:0010468(IDA—IDA); GO:0010556(IDA—IMP); GO:0010558(IDA—IDA); GO:0010605(IDA—IMP); GO:0016070(IDA—IDA); GO:0019219(IDA—IMP); GO:0032774(IDA—IMP); GO:0034654(IDA—IMP); GO:0051252(IDA—IDA); GO:0060255(IDA—IDA); GO:0080090(IDA—IDA); GO:0090304(IDA—IDA); GO:0141187(IDA—IDA); GO:2001141(IDA—IDA); GO:0006351(IDA—IMP); GO:0006355(IDA—IDA); GO:0009889(IDA—IDA); GO:0009890(IDA—IDA); GO:0009892(IDA—IDA)
GCLC	NFE4	common_go_term	GO:0006351(IDA—IDA); GO:0006355(IDA—IMP); GO:0009889(IDA—IDA); GO:0010467(IDA—IMP); GO:0010468(IDA—IDA); GO:0010556(IDA—IMP); GO:0016070(IDA—IDA); GO:0019219(IDA—IMP); GO:0032774(IDA—IDA); GO:0034654(IDA—IMP); GO:0051252(IDA—IDA); GO:0060255(IDA—IMP); GO:0080090(IDA—IDA); GO:0090304(IDA—IMP); GO:0141187(IDA—IDA); GO:2001141(IDA—IMP); GO:0006351(IDA—IDA); GO:0006355(IDA—IMP); GO:0009889(IDA—IDA); GO:0010467(IDA—IMP); GO:0010468(IDA—IDA); GO:0010556(IDA—IMP); GO:0016070(IDA—IDA); GO:0019219(IDA—IMP); GO:0032774(IDA—IDA); GO:0034654(IDA—IMP); GO:0051252(IDA—IDA); GO:0060255(IDA—IMP); GO:0080090(IDA—IDA); GO:0090304(IDA—IMP); GO:0141187(IDA—IDA); GO:2001141(IDA—IMP)
GCLC	PHF1	common_go_term	GO:0006351(IDA—IDA); GO:0006355(IDA—IDA); GO:0009889(IDA—IDA); GO:0009890(IDA—IMP); GO:0009892(IDA—IMP); GO:0010467(IDA—IMP); GO:0010468(IDA—IDA); GO:0010556(IDA—IMP); GO:0010558(IDA—IDA); GO:0010605(IDA—IMP); GO:0016070(IDA—IDA); GO:0019219(IDA—IMP); GO:0032774(IDA—IMP); GO:0034654(IDA—IMP); GO:0051252(IDA—IDA); GO:0060255(IDA—IDA); GO:0080090(IDA—IDA); GO:0090304(IDA—IDA); GO:0141187(IDA—IDA); GO:2001141(IDA—IDA); GO:0006351(IDA—IMP); GO:0006355(IDA—IDA); GO:0009889(IDA—IDA); GO:0009890(IDA—IDA); GO:0009892(IDA—IDA)
GCLC	CYFIP1	common_go_term	GO:0006351(IDA—IMP); GO:0006355(IDA—IMP); GO:0009889(IDA—IMP); GO:0010467(IDA—IMP); GO:0010468(IDA—IMP); GO:0010556(IDA—IMP); GO:0016070(IDA—IMP); GO:0019219(IDA—IMP); GO:0032774(IDA—IMP); GO:0034654(IDA—IMP); GO:0051252(IDA—IMP); GO:0060255(IDA—IMP); GO:0080090(IDA—IMP); GO:0090304(IDA—IMP); GO:0141187(IDA—IMP); GO:2001141(IDA—IMP)
GCLC	LILRB1	common_go_term	GO:0009889(IDA—IDA); GO:0009890(IDA—IDA); GO:0009892(IDA—IDA); GO:0010467(IDA—IDA); GO:0010468(IDA—IDA); GO:0010556(IDA—IDA); GO:0010558(IDA—IDA); GO:0010605(IDA—IDA); GO:0042981(IDA—IDA); GO:0043066(IDA—IDA); GO:0043069(IDA—IDA); GO:0060255(IDA—IDA)
GCLC	LILRB4	common_go_term	GO:0006351(IDA—IDA); GO:0006355(IDA—IDA); GO:0009889(IDA—IDA); GO:0009890(IDA—IMP); GO:0009892(IDA—IDA); GO:0010467(IDA—IMP); GO:0010468(IDA—IDA); GO:0010556(IDA—IMP); GO:0010558(IDA—IDA); GO:0010605(IDA—IMP); GO:0016070(IDA—IDA); GO:0019219(IDA—IMP); GO:0032774(IDA—IDA); GO:0034654(IDA—IMP); GO:0045892(IDA—IDA); GO:0045934(IDA—IMP); GO:0051252(IDA—IDA); GO:0051253(IDA—IMP); GO:0060255(IDA—IDA); GO:0080090(IDA—IDA); GO:0090304(IDA—IDA); GO:0141187(IDA—IDA); GO:1902679(IDA—IDA); GO:2001141(IDA—IDA); GO:0006351(IDA—IDA); GO:0006355(IDA—IDA); GO:0009889(IDA—IDA); GO:0009890(IDA—IMP); GO:0009892(IDA—IDA); GO:0010467(IDA—IDA); GO:0010468(IDA—IDA); GO:0010556(IDA—IDA); GO:0010558(IDA—IDA)
GCLC	LILRB4	common_go_term	GO:0006351(IDA—IDA); GO:0006355(IDA—IDA); GO:0009889(IDA—IDA); GO:0009890(IDA—IMP); GO:0009892(IDA—IDA); GO:0010467(IDA—IMP); GO:0010468(IDA—IDA); GO:0010556(IDA—IMP); GO:0010558(IDA—IDA); GO:0010605(IDA—IMP); GO:0016070(IDA—IDA); GO:0019219(IDA—IMP); GO:0032774(IDA—IDA); GO:0034654(IDA—IMP); GO:0045892(IDA—IDA); GO:0045934(IDA—IMP); GO:0051252(IDA—IDA); GO:0051253(IDA—IMP); GO:0060255(IDA—IDA); GO:0080090(IDA—IDA); GO:0090304(IDA—IDA); GO:0141187(IDA—IDA); GO:1902679(IDA—IDA); GO:2001141(IDA—IDA); GO:0006351(IDA—IDA); GO:0006355(IDA—IDA); GO:0009889(IDA—IDA); GO:0009890(IDA—IMP); GO:0009892(IDA—IDA); GO:0010467(IDA—IDA); GO:0010468(IDA—IDA); GO:0010556(IDA—IDA); GO:0010558(IDA—IDA)
GCLC	LILRB1	common_go_term	GO:0009889(IDA—IDA); GO:0009890(IDA—IDA); GO:0009892(IDA—IDA); GO:0010467(IDA—IDA); GO:0010468(IDA—IDA); GO:0010556(IDA—IDA); GO:0010558(IDA—IDA); GO:0010605(IDA—IDA); GO:0042981(IDA—IDA); GO:0043066(IDA—IDA); GO:0043069(IDA—IDA); GO:0060255(IDA—IDA)
GCLC	LILRB1	common_go_term	GO:0009889(IDA—IDA); GO:0009890(IDA—IDA); GO:0009892(IDA—IDA); GO:0010467(IDA—IDA); GO:0010468(IDA—IDA); GO:0010556(IDA—IDA); GO:0010558(IDA—IDA); GO:0010605(IDA—IDA); GO:0042981(IDA—IDA); GO:0043066(IDA—IDA); GO:0043069(IDA—IDA); GO:0060255(IDA—IDA)
GCLC	LILRB1	common_go_term	GO:0009889(IDA—IDA); GO:0009890(IDA—IDA); GO:0009892(IDA—IDA); GO:0010467(IDA—IDA); GO:0010468(IDA—IDA); GO:0010556(IDA—IDA); GO:0010558(IDA—IDA); GO:0010605(IDA—IDA); GO:0042981(IDA—IDA); GO:0043066(IDA—IDA); GO:0043069(IDA—IDA); GO:0060255(IDA—IDA)
GCLC	LILRB4	common_go_term	GO:0006351(IDA—IDA); GO:0006355(IDA—IDA); GO:0009889(IDA—IDA); GO:0009890(IDA—IMP); GO:0009892(IDA—IDA); GO:0010467(IDA—IMP); GO:0010468(IDA—IDA); GO:0010556(IDA—IMP); GO:0010558(IDA—IDA); GO:0010605(IDA—IMP); GO:0016070(IDA—IDA); GO:0019219(IDA—IMP); GO:0032774(IDA—IDA); GO:0034654(IDA—IMP); GO:0045892(IDA—IDA); GO:0045934(IDA—IMP); GO:0051252(IDA—IDA); GO:0051253(IDA—IMP); GO:0060255(IDA—IDA); GO:0080090(IDA—IDA); GO:0090304(IDA—IDA); GO:0141187(IDA—IDA); GO:1902679(IDA—IDA); GO:2001141(IDA—IDA); GO:0006351(IDA—IDA); GO:0006355(IDA—IDA); GO:0009889(IDA—IDA); GO:0009890(IDA—IMP); GO:0009892(IDA—IDA); GO:0010467(IDA—IDA); GO:0010468(IDA—IDA); GO:0010556(IDA—IDA); GO:0010558(IDA—IDA)
